,Date,CoVaR
367,201516,-0.05336630240126161
368,201517,-0.04785719598390602
369,201518,-0.03912225334924943
370,201519,-0.05762682559523135
371,201520,-0.053315679335795646
372,201521,-0.0613431437449935
373,201522,-0.07659742800854692
374,201523,-0.05902275023928608
375,201524,-0.0406134613902044
376,201525,-0.07992708909882072
377,201526,-0.07545777528817635
378,201527,-0.08200499103007673
379,201528,-0.09260862956343217
380,201529,-0.0702111120266824
381,201530,-0.0678579007399677
382,201531,-0.08215660068751167
383,201532,-0.05225695905967877
384,201533,-0.058005567896696156
385,201534,-0.07817850995426452
386,201535,-0.09277769615807452
387,201536,-0.044385483495169145
388,201537,-0.061378575205084
389,201538,-0.05325595423323423
390,201539,-0.045436841587389774
391,201540,-0.0376007178136076
392,201541,-0.03662618392613675
393,201542,-0.06359970529216599
394,201543,-0.056026172399677235
395,201544,-0.050096983382542544
396,201545,-0.06358977043188277
397,201546,-0.03737267678060931
398,201547,-0.05156925199367125
399,201548,-0.060314367315004336
400,201549,-0.07584243385162001
401,201550,-0.04804056784613012
402,201551,-0.06863529073776595
403,201601,-0.05066006706075627
404,201602,-0.07858670733167926
405,201603,-0.07026222583449514
406,201604,-0.05179635875043276
407,201605,-0.06457303683589484
408,201607,-0.05190636455714106
409,201608,-0.06516967659935241
410,201609,-0.05137728059569484
411,201610,-0.06455736194057855
412,201611,-0.03968244253831955
413,201612,-0.04747547359942159
414,201613,-0.0349196719411042
415,201614,-0.04175147319521211
416,201615,-0.038177917282504276
417,201616,-0.035442364390806856
418,201617,-0.03407344473223177
419,201618,-0.035056108794670256
420,201619,-0.04544616054489327
421,201620,-0.04927156824810611
422,201621,-0.03546659415953845
423,201622,-0.03751247531355276
424,201623,-0.049526834240927915
425,201624,-0.031457629514983085
426,201625,-0.04552592512869738
427,201626,-0.045801999457410834
428,201627,-0.0441544968664918
429,201628,-0.04519367221733566
430,201629,-0.03770846224612643
431,201630,-0.04431677534738981
432,201631,-0.04385572471140686
433,201632,-0.044313730213028174
434,201633,-0.05052193391283746
435,201634,-0.04787326372444017
436,201635,-0.028401165927345817
437,201636,-0.03258466151351168
438,201637,-0.031964429513134676
439,201638,-0.03294887170784135
440,201639,-0.03548203161069299
441,201641,-0.03157840200119822
442,201642,-0.03272701817056823
443,201643,-0.03470555080733184
444,201644,-0.029305490322796886
445,201645,-0.029905609680841955
446,201646,-0.0381304061368919
447,201647,-0.02634443270307148
448,201648,-0.031367900083889635
449,201649,-0.01671034347901844
450,201650,-0.022520709633745428
451,201651,-0.025962509682058342
452,201652,-0.022143335230364956
453,201701,-0.03696089898255935
454,201702,-0.03669810350130411
455,201703,-0.0329134743132831
456,201704,-0.02862921273628732
457,201705,-0.021555811108027324
