,Date,CoVaR
615,202010,-0.04505947810711742
616,202011,-0.045143027989275615
617,202012,-0.0544816262343724
618,202013,-0.04017068544368224
619,202014,-0.02165833777115972
620,202015,-0.020255804114491613
621,202016,-0.028938117823840627
622,202017,-0.017911576371281865
623,202018,-0.03206130155226316
624,202019,-0.028893795128632705
625,202020,-0.018167371237028114
626,202021,-0.026160317230842722
627,202022,-0.026846984706248342
628,202023,-0.028980346958083002
629,202024,-0.025035356293549655
630,202025,-0.03324299806202094
631,202026,-0.01655823205827781
632,202027,-0.051004174433218114
633,202028,-0.06468999055350313
634,202029,-0.047285931539305846
635,202030,-0.043049002613458134
636,202031,-0.046063661116460375
637,202032,-0.026378256423990536
638,202033,-0.03144645392144382
639,202034,-0.030439292783777976
640,202035,-0.029488017639014975
641,202036,-0.029068186793120798
642,202037,-0.03031979087827179
643,202038,-0.02659055463197612
644,202039,-0.03284349868587426
645,202040,-0.018250343611688136
646,202041,-0.016454568650563887
647,202042,-0.028465647805827565
648,202043,-0.024900053265281108
649,202044,-0.02233913938533073
650,202045,-0.034728724419245266
651,202046,-0.028481047910087987
652,202047,-0.018206707015157617
653,202048,-0.02615925893145199
654,202049,-0.027470435138362115
655,202050,-0.032624816288912804
656,202051,-0.026686992640595982
657,202101,-0.02185729442085322
658,202102,-0.036730121367389304
659,202103,-0.025329918635583194
660,202104,-0.026770860244537585
661,202105,-0.04032017297274296
662,202106,-0.02539056824037966
663,202107,-0.04609029704526286
664,202108,-0.024945789450356953
665,202109,-0.033946134597691274
666,202110,-0.03199772389586737
667,202111,-0.04414739894951547
668,202112,-0.02201320481530325
669,202113,-0.024357890340796506
670,202114,-0.023707041354904687
671,202115,-0.01780526520780943
672,202116,-0.018177150841797222
673,202117,-0.02613428752660991
674,202118,-0.021089619570836608
675,202119,-0.017004120205336686
676,202120,-0.027494424651643368
677,202121,-0.01542673182121072
678,202122,-0.03426687161703701
679,202123,-0.01944742773802812
680,202124,-0.021684973638276695
681,202125,-0.022057721585613314
682,202126,-0.026037789074516024
683,202127,-0.021107497395932838
684,202128,-0.01716554773372968
685,202129,-0.014614485425854265
