,Date,CoVaR
331,201431,-0.0332018111550812
332,201432,-0.02836227130770287
333,201433,-0.03099861044063032
334,201434,-0.028901024499282314
335,201435,-0.02580499778983204
336,201436,-0.05460228880405294
337,201437,-0.02473059369985823
338,201438,-0.03537524656833681
339,201439,-0.038510834524970186
340,201440,-0.019610145651843006
341,201441,-0.03204562920592871
342,201442,-0.03196008114099682
343,201443,-0.0237529573077757
344,201444,-0.05501314084959037
345,201445,-0.020112603293567694
346,201446,-0.0306255221235014
347,201447,-0.037924208551371935
348,201448,-0.07977906882993063
349,201449,-0.08706076251592668
350,201450,-0.1140935536284852
351,201451,-0.05579642497437179
352,201501,-0.06855989317397354
353,201502,-0.030792211442883514
354,201503,-0.048540768992435125
355,201504,-0.08937650862457211
356,201505,-0.05461235687727406
357,201506,-0.05858666352023148
358,201507,-0.05206283861140375
359,201508,-0.021805015646437557
360,201509,-0.03129712888855523
361,201510,-0.03650492752609326
362,201511,-0.047007311477860636
363,201512,-0.07397736364292958
364,201513,-0.04644469294331993
365,201514,-0.04253450910865756
366,201515,-0.040041534622702116
367,201516,-0.03886184912131774
368,201517,-0.05899450058329799
369,201518,-0.046299504901258406
370,201519,-0.07381106689672075
371,201520,-0.05489683490911547
372,201521,-0.08551302804835016
373,201522,-0.1040345000354775
374,201523,-0.09669355167933641
375,201524,-0.05304702946277844
376,201525,-0.11413937788955658
377,201526,-0.09654873361731252
378,201527,-0.09906877966523553
379,201528,-0.08495970085460379
380,201529,-0.08957033011387694
381,201530,-0.07977988959600499
382,201531,-0.10023700384476569
383,201532,-0.05988676215822877
384,201533,-0.07066101935956236
385,201534,-0.09523147306277324
386,201535,-0.10393356913460063
387,201536,-0.040835648880941655
388,201537,-0.07934750543991334
389,201538,-0.058865479600159566
390,201539,-0.05047309688650218
391,201540,-0.03367959663225369
392,201541,-0.03483596667077411
393,201542,-0.061452325572085596
394,201543,-0.057559695212805045
395,201544,-0.040630092940478195
396,201545,-0.07832456804380282
397,201546,-0.04326491297819025
398,201547,-0.057112904413580017
399,201548,-0.06296865110931531
400,201549,-0.08645357654651098
401,201550,-0.051193852786812113
402,201551,-0.07247279164819292
403,201601,-0.04302817757872555
404,201602,-0.08957349950817844
405,201603,-0.06622175321222304
406,201604,-0.05884569699417779
407,201605,-0.08380162790512256
408,201607,-0.061099643125167795
409,201608,-0.07432744584861349
410,201609,-0.06374682491864646
411,201610,-0.08253776803745866
412,201611,-0.04751514740773985
413,201612,-0.062002052189891965
414,201613,-0.044154375555509065
415,201614,-0.046244677752743726
416,201615,-0.05004292332676848
417,201616,-0.04802409410413621
418,201617,-0.05188619194592371
419,201618,-0.03714195026837816
420,201619,-0.043074183102807785
421,201620,-0.04373527013379659
422,201621,-0.043075431523742394
423,201622,-0.04066760274619963
424,201623,-0.059240503331282286
425,201624,-0.0348444568681156
426,201625,-0.039779171609338825
427,201626,-0.04395503685243444
428,201627,-0.04641999389916611
